8.1292438471439 9.749364950589136 11.39707749099463 12.890991208721545 14.0666469578379 14.794621373315692 14.99477458548964 14.64507250635381 13.78401247653964 12.506385242941723 10.952839814377427 9.294399959700664 7.71363686682094 6.3845705913083775 5.453512865871591 5.022960211241175 5.140310493183437 5.792645075960517 6.908150984651315 8.364026516019239 10.0 11.635973483980761 13.091849015348686 14.207354924039482 14.859689506816563 14.977039788758825 14.546487134128409 13.615429408691622 12.28636313317906 10.705600040299336 9.047160185622573 7.4936147570582765 6.215987523460359 5.354927493646191 5.005225414510359 5.205378626684308 5.9333530421621 7.109008791278455 8.60292250900537 10.250635049410864 
8.601780938884653 10.249106811475501 11.869009484871524 13.283160179439452 14.335880549978981 14.91128070874775 14.94601709208653 14.43626570676942 13.438143098532716 12.06152869999571 10.457968631643562 8.803992579335963 7.281680328355533 6.058617308615165 5.269445767026915 5.001042526651829 5.282955055428438 6.084148700444741 7.316423172070895 8.844122170513502 10.49906725980017 12.099071977139364 13.467998031424731 14.45514568206191 14.95184368679229 14.9034124957364 14.315183710192901 13.251913147405567 11.830652124713323 10.207861735661808 8.562188657260004 7.074798632713634 5.909432639966757 5.194381284822862 5.0083617875397595 5.371852310468369 6.244837596873403 7.531214094782792 9.089369622928757 10.747772904539847 
9.088461546658106 10.745861906022244 12.321153231516428 13.640917833142455 14.559867963261905 14.976839979182289 14.84593105478849 14.181552443987087 13.056843001861441 11.59561761281804 9.958736891927654 8.326398665982957 6.8783006961903155 5.773858451135361 5.134655678391753 5.031059723031283 5.474475060518915 6.4160878224022495 7.752239525075141 9.335838428733831 10.992552294438307 12.539999941686386 13.80782888263285 14.656468764357209 14.992496125721047 14.77891902254183 14.03924932673203 12.854914395843286 11.356293052240083 9.708362686062081 8.092537536539501 6.6866975045746795 5.645606046872276 5.083872869427455 5.063336991125992 5.586259126871531 6.595072814281963 7.978721681448173 9.584885210616187 11.236747111059403 
9.583827646044742 11.234079317646763 12.748476000982576 13.960303660168911 14.736156905402012 14.990625073023374 14.69569475300985 13.883833676237275 12.644416468373187 11.113885745239381 9.460731676356659 7.866943558052057 6.507975320243126 5.5334304862704355 5.0505929033640875 5.112616281518438 5.712672708466504 6.784704307962906 8.21069529424089 9.833663870475657 11.474943743724838 12.953852801636842 14.107583702871128 14.809126703557727 14.98125166559801 14.605010021939666 13.721820750563733 12.42891072042739 10.868611363928663 9.212689963557224 7.643440460391518 6.333615423728185 5.427408393189946 5.024580173240559 5.16947655455325 5.846146458537227 6.9800979294881085 8.446498664021835 10.083918313428304 11.712099722372352 
10.08232558265536 11.708318385088411 13.146249066357575 14.237821435093284 14.862868538308206 14.952581373486185 14.497083803821301 13.546519783674698 12.205533205830795 10.621748062680544 8.969517095544628 7.430727980072074 6.174780020049392 5.339935637455428 5.018099600630102 5.24470158607907 5.994795863301825 7.185807473158002 8.686622583685438 10.332022301483299 11.940870976550663 13.336056720901134 14.363988966880322 14.911506654887738 14.91833569393414 14.38372430169382 13.366525765294456 11.97871951203125 10.373083730110421 8.72637661261846 7.2198777360993915 6.019431697627274 5.257190928685867 5.017067548407047 5.32549580501436 6.148522032334831 7.395542476738898 8.929277511690662 10.580884217454479 12.168543640885758 
10.578376700027668 12.163317523911273 13.51010714258104 14.470482729470586 14.938720274605558 14.863273329317312 14.252447554125634 13.173486380902958 11.745168445213299 10.124731708684237 8.490563743880456 7.0225637408368105 5.882338105508298 5.195409839612318 5.037400201984141 5.425703858557284 6.317573971301866 7.614828031225725 9.174656388601235 10.825343611398765 12.385171968774275 13.682426028698135 14.574296141442716 14.962599798015859 14.804590160387683 14.1176618944917 12.97743625916319 11.509436256119544 9.875268291315763 8.254831554786701 6.8265136190970415 5.7475524458743665 5.136726670682687 5.061279725394443 5.529517270529415 6.48989285741896 7.836682476088727 9.421623299972332 11.070235363355788 12.601029381617128 
11.06644815272638 12.594060501075123 13.836102826576868 14.655843524427702 14.963040532148025 14.723875726962033 13.964677831292686 12.769023986198109 11.268539069247373 9.628405624115763 8.02917955734603 6.646913441434325 5.633775572431545 5.101298354565873 5.108100132015629 5.653432123578167 6.677260853077753 8.066877001069665 9.669303135082256 11.308134399673275 12.802958240286785 13.98921531910499 14.736315211980058 14.96201259988844 14.641461335951611 13.80994966102907 12.55901545864619 11.026369205719952 9.38073396221103 7.803271306229061 6.467637961093473 5.520868602644517 5.067189384131521 5.156544084715488 5.779095993233868 6.866310793441782 8.298501240108717 9.918003061947863 11.546531607513465 13.004808508482432 
11.541122905032351 12.995839233630315 14.12075528269002 14.792033423251855 14.935775257858444 14.536156807471649 13.637170511727994 12.337782272505343 10.781036683022762 9.13830980539262 7.590443047046153 6.3078350341379545 5.4316830900913375 5.058439371891508 5.229192827575588 5.92514587388725 7.069683749045387 8.536808733635706 10.165010749078618 11.775047373481172 13.189675942138908 14.253165502553163 14.848440628788737 14.90996979938386 14.43097950745798 13.464199929717484 12.116060066561145 10.534971387714878 8.894989791240473 7.37665446725309 6.147113041253675 5.341720942681301 5.049140652574779 5.301581196165276 6.071252376666415 7.273424089861548 8.775753931454068 10.412856257196482 12.004508844680567 13.375492856263982 
11.997167930382187 13.364312236562574 14.361092504640759 14.877777075000273 14.857486154551822 14.302453491742543 13.273780471884606 11.884709703491252 10.288158580317091 8.659885200730402 7.17913984282494 6.0089319990594845 5.278085295768632 5.067055801602253 5.399074932113495 6.237591993651829 7.49029790694873 9.019287154329303 10.656239261338035 12.220948542562352 13.541162244065742 14.47154317855246 14.909669330573116 14.807309097514528 14.175730918983657 13.084462778155128 11.653638136750232 10.040770909871048 8.423415372230213 6.97961989920076 5.8683263142476845 5.211872602284314 5.0825251971296215 5.494523451115566 6.402512080217386 7.706534150720557 9.263034948958136 10.90066536093304 12.43914502927935 13.709108716040134 
12.429599656691671 13.695557912161343 14.554686582518823 14.91240753671405 14.7293406673748 14.025639093535137 12.878770582209588 11.414989423475802 9.795437587141105 8.198405230552364 6.799703429191212 5.753309819741637 5.174417801445338 5.12675534318442 5.615569419456537 6.587048391376975 7.934245920534691 9.508854275085524 11.137530950643868 12.640981271832334 13.853696245166322 14.642172799881543 14.919610621316474 14.655467659671988 13.878822385384844 12.67517265350903 11.177023577664333 9.549300557871236 7.971193285256166 6.616429446474424 5.634149718943845 5.13248945421725 5.166674478060856 5.732941494269351 6.768952371296024 8.160656704495478 9.754847181215098 11.376025577465663 12.845722674250752 14.002145239171535 
